text,category,source,origin
'Never Thought I'd Quit Congress:' Milind Deora Joins Shinde-led Shiv Sena,Politics,The Quint,quint_politics_headlines
Caste Census: Bihar Govt Hikes Quotas to 65%; Why's it a Big Deal? 4 Key Aspects,Politics,The Quint,quint_politics_headlines
"NHS failing to cut waiting times as promised in recovery plan, report warns",Politics,Guardian,politics_subset_10k
Assam: How Muslim Boy's Meeting With Hindu Friend Was Given a 'Love Jihad' Spin,Politics,The Quint,quint_politics_headlines
English GPs to stage industrial action over 1.9% budget increase,Politics,Guardian,politics_subset_10k
Rishi Sunak sidesteps question about whether having private swimming pool means he’s out of touch – as it happened,Politics,Guardian,politics_subset_10k
From Baldwin to Blair and more: the biggest landslides in British election history,Politics,Guardian,politics_subset_10k
Donald Trump says he has ‘obligation’ to sue BBC over speech edit,Politics,Guardian,politics_subset_10k
"Watchdog looks into £220,000 public funding for Johnson Partygate defence",Politics,Guardian,politics_subset_10k
"Deep cuts, Pip and ‘right to try’ work: the key changes in UK benefits overhaul",Politics,Guardian,politics_subset_10k
Colbert on Russia hacking US Covid-19 data: 'Could they share it with us?',Politics,Guardian,politics_subset_10k
Serbian secret police chiefs sentenced to 12 years over Bosnian war atrocities,Politics,Guardian,politics_subset_10k
"Appointment of next BBC chair must not be tainted by ‘sleaze’, Labour say",Politics,Guardian,politics_subset_10k
Reality check: can Treasury afford pledge to raise tax-free pension allowance?,Politics,Guardian,politics_subset_10k
Housing secretary tells Labour MPs to vote down planning bill amendment,Politics,Guardian,politics_subset_10k
Comedy impartiality back on the radar of BBC’s enemies,Politics,Guardian,politics_subset_10k
"Politics should be taught in primary schools, Alastair Campbell says",Politics,Guardian,politics_subset_10k
Real living wage rises to £12 an hour as cost of living crisis continues,Politics,Guardian,politics_subset_10k
Sunak heads north after a flurry of Tory policies fail to move the dial in the polls,Politics,Guardian,politics_subset_10k
One more hard-hat photo opportunity for Rachel Reeves | Brief letters,Politics,Guardian,politics_subset_10k
Sunak struggles to control Tory party on chaotic fifth day of election campaign,Politics,Guardian,politics_subset_10k
"Julian Assange: US is tearing our family apart, says partner",Politics,Guardian,politics_subset_10k
Travball 1-0 Bazball: Head’s big numbers add up to a damning zero for England | Geoff Lemon,Politics,Guardian,politics_subset_10k
How Adhir Ranjan Chowdhury Grew from Berhampore's ‘Rock’er Chele’ to a 5-Time MP,Politics,The Quint,quint_politics_headlines
Arthur Labinjo-Hughes: vulnerable children ‘slipped from view’ in pandemic,Politics,Guardian,politics_subset_10k
Nicola Sturgeon resignation: why now – and what happens next on key issues?,Politics,Guardian,politics_subset_10k
Proportion of women in England not screened for cervical cancer at 10-year high,Politics,Guardian,politics_subset_10k
Humza Yousaf calls for UK to push for Gaza humanitarian corridor,Politics,Guardian,politics_subset_10k
"Scrap two-child benefit cap to help lift 4m people out of poverty, government urged",Politics,Guardian,politics_subset_10k
Kemi Badenoch gives equalities job to donor to leadership campaign,Politics,Guardian,politics_subset_10k
"BECOME A MEMBERCreated by potrace 1.16, written by Peter Selinger 2001-2019",Politics,The Quint,quint_politics_headlines
Keir Starmer: Labour ‘blew the doors off’ with Scottish byelection win,Politics,Guardian,politics_subset_10k
Queensland’s crackdown on IVF clinics fuels push for national donor registry,Politics,Guardian,politics_subset_10k
Tens of thousands waited more than 24 hours for hospital beds in A&E last year,Politics,Guardian,politics_subset_10k
Battle to withhold Covid messages is about much more than Boris Johnson,Politics,Guardian,politics_subset_10k
Don’t be fooled by the Tory tax U-turn | Brief letters,Politics,Guardian,politics_subset_10k
Rachel Reeves to confirm changes to ‘outdated’ planning system,Politics,Guardian,politics_subset_10k
"Catastrophic winter pressure on NHS prompted junior doctor strike ballot, says BMA",Politics,Guardian,politics_subset_10k
Tory deputy chair Lee Anderson apologises to doctor over ‘misleading’ remark,Politics,Guardian,politics_subset_10k
A friend’s medical treatment showed me what a well-funded NHS would look like | Letter,Politics,Guardian,politics_subset_10k
More than 1.6m sign petition opposing Starmer’s plan for digital ID cards,Politics,Guardian,politics_subset_10k
"Taxpayer may have to contribute more to fix building safety crisis, Gove tells MPs",Politics,Guardian,politics_subset_10k
‘The fear is very real’: how Asian Americans are fighting rising hate crime,Politics,Guardian,politics_subset_10k
Rishi Sunak dodges ceasefire questions as he cosplays global statesman | John Crace,Politics,Guardian,politics_subset_10k
"'They Punched Me, Threatened to Kill Me': Elderly Muslim Man Attacked on Train",Politics,The Quint,quint_politics_headlines
Satya Pal Malik No More: The Man Who Took on Modi from Within...Eventually,Politics,The Quint,quint_politics_headlines
Lord Frost confirms bid to become a Tory MP,Politics,Guardian,politics_subset_10k
Boris Johnson to confirm Covid booster jabs for over-50s in UK ,Politics,Guardian,politics_subset_10k
"Lok Sabha Results: Lakhimpur Kheri Rejects BJP's Ajay Mishra Teni, SP Set to Win",Politics,The Quint,quint_politics_headlines
Tory election candidate posted about ‘invasion of Islam’ on social media,Politics,Guardian,politics_subset_10k
Cabinet ministers and third of MPs call on Starmer to recognise state of Palestine,Politics,Guardian,politics_subset_10k
Walkleys board members resign amid tensions between union and awards foundation | Weekly Beast,Politics,Guardian,politics_subset_10k
Jeremy Kyle Show: why take so long to end this daily humiliation? | Jane Martinson,Politics,Guardian,politics_subset_10k
‘We need to talk about the end’: Wendy Mitchell on living positively with Alzheimer’s,Politics,Guardian,politics_subset_10k
Hull’s cream-coloured phone boxes given Grade II-listed status,Politics,Guardian,politics_subset_10k
Twelve key takeaways from Labour’s 10-year NHS plan,Politics,Guardian,politics_subset_10k
"Down, down, deeper and Dowden: how can Rishi’s stand-in be so useless?",Politics,Guardian,politics_subset_10k
"Rishi Sunak will stick to 2019 Tory party manifesto, says MP",Politics,Guardian,politics_subset_10k
Rochdale byelection: Keir Starmer apologises after George Galloway wins but says he was right to disown Labour candidate – as it happened,Politics,Guardian,politics_subset_10k
UK food bank charity reports record take-up amid cost of living crisis,Politics,Guardian,politics_subset_10k
Carer’s allowance: woman who won case against DWP calls for end to ‘sickening harassment’,Politics,Guardian,politics_subset_10k
"Bihar Election: Who's Saif Ali Khan, the 'Adivasi Muslim' Candidate in Manihari?",Politics,The Quint,quint_politics_headlines
Labour’s Anas Sarwar joins calls for ban on UK arms sales to Israel,Politics,Guardian,politics_subset_10k
"One in four patients in England find errors in medical records, watchdog says",Politics,Guardian,politics_subset_10k
Policing minister calls for officers to conduct more stop and searches,Politics,Guardian,politics_subset_10k
Federal court rejects challenge to Australia’s outbound travel ban,Politics,Guardian,politics_subset_10k
'Broke All Records of Corruption': AAP on CAG Report on Dwarka Expressway Cost,Politics,The Quint,quint_politics_headlines
Tory donors deny funding poll for group working to oust Sunak,Politics,Guardian,politics_subset_10k
UK financial firms ‘may be lending over £174m a week to at-risk gamblers’,Politics,Guardian,politics_subset_10k
"As we face Omicron with soul-deep weariness, that sense of uncertainty rises again | Lenore Taylor",Politics,Guardian,politics_subset_10k
Britain is not without its problems. But Vaughan Gething proves how diverse it really is | Sunder Katwala,Politics,Guardian,politics_subset_10k
Bihar Elections: How Sharjeel Imam Can Help Understand Muslims' Dilemma,Politics,The Quint,quint_politics_headlines
‘Very dangerous and confusing’: one inmate’s view on joint enterprise law,Politics,Guardian,politics_subset_10k
'Kripya Pair Na Chhuein': Sharad Yadav's 50-Year Battle Against Political Bhakti,Politics,The Quint,quint_politics_headlines
King’s speech reference to ‘disastrous’ mini-budget removed after Truss complaint,Politics,Guardian,politics_subset_10k
Steve Barclay says RCN left him with no choice but to go to court to block unlawful strike – as it happened,Politics,Guardian,politics_subset_10k
Sky News’ Sharri Markson tells Benjamin Netanyahu Labor is ‘hostile’ to Israel in ‘confidential’ meeting  | The Weekly Beast,Politics,Guardian,politics_subset_10k
SNP’s raison d’être is dead in the water | Letter,Politics,Guardian,politics_subset_10k
Paris Olympics: 10 Australian athletes you might not have heard of… yet,Politics,Guardian,politics_subset_10k
Ex-Andhra Pradesh CM Chandrababu Naidu Arrested Over Alleged Corruption Charges,Politics,The Quint,quint_politics_headlines
Education is the key to reviving social mobility | Letters,Politics,Guardian,politics_subset_10k
Labour MPs urged not to back SNP Middle East ceasefire motion,Politics,Guardian,politics_subset_10k
"Ultra-processed food increases risk of early death, international study finds",Politics,Guardian,politics_subset_10k
Thérèse Coffey says she nearly died from ministerial stress,Politics,Guardian,politics_subset_10k
‘We need to talk about choice’: woman who ended life at Dignitas urges change to UK law,Politics,Guardian,politics_subset_10k
Tory MPs urge Hunt to bring forward tax cuts after bleak IMF forecast,Politics,Guardian,politics_subset_10k
"Let private and third sectors cut NHS waiting lists, says Steve Barclay",Politics,Guardian,politics_subset_10k
ABC inquiry critical of 'captain's pick' board appointments,Politics,Guardian,politics_subset_10k
Watch Parliament LIVE: Lok Sabha Passes Women's Reservation Bill with 454 Votes,Politics,The Quint,quint_politics_headlines
Dimmer than she appears or totally dishonest? Liz Truss may be both | John Crace,Politics,Guardian,politics_subset_10k
Starmer and Badenoch clash at PMQs over Haigh’s undeclared criminal offence,Politics,Guardian,politics_subset_10k
"Bullying, misogyny and sexual culture at Royal College of Nursing, inquiry finds",Politics,Guardian,politics_subset_10k
‘Vile’ Labour WhatsApp group exposes toxic divisions in Andrew Gwynne’s power base,Politics,Guardian,politics_subset_10k
"Rishi Sunak will lead Tories into election, Mark Harper says",Politics,Guardian,politics_subset_10k
'Vote Jihad': How Muslim Hate Was Sold in a New Package in Maharashtra Elections,Politics,The Quint,quint_politics_headlines
‘A lot still to be done’: Lib Dems favourites but not complacent in Frome byelection,Politics,Guardian,politics_subset_10k
Privacy Issue or Targeting? Jindal Prof Pulled Up for Showing App Profiles,Politics,The Quint,quint_politics_headlines
"Govt To Hold Rare September Session of Parliament, Opposition Questions Overlap",Politics,The Quint,quint_politics_headlines
Life after death: how the pandemic has transformed our psychic landscape | Jacqueline Rose,Politics,Guardian,politics_subset_10k
Dying surrounded by family 'a fundamental right' says UK judge,Politics,Guardian,politics_subset_10k
Thousands of victims of violent and sexual crime stuck in England and Wales court backlog,Politics,Guardian,politics_subset_10k
