text,category,source,origin
Formula 1 reverses social media gains amid lack of title fight,Formula1,2023-10-11,news_dataset
Park Board debates fencing issues but approves spending $566091 ...,Fencing,2023-09-18,news_dataset
Mike Tyson Believes ‘Don King Set Me Up’ For Historic Loss To Buster Douglas: Tyson Says The Infamous Boxing Promoter Had Referees In His Pocket And Rigged Fights For and Against Tyson,Boxing,2023-10-11,news_dataset
Boxing Schedule: Which Boxers Are Going To Fight This Weekend,Boxing,2023-09-18,news_dataset
VideoShark attack survivor continues to inspire at NYC marathon0:58,Sports,CNN,sports_politics_data
जिला टेबल टेनिस प्रतियोगिता आज से,Table Tennis,2023-09-30,news_dataset
Thanh Le Shocks Ilya Freymanov With First-Round Submission To ...,MMA,2023-10-13,news_dataset
NDSU Men's Golf Set for Wildcat Invitational - NDSU,Golf,2023-09-17,news_dataset
Race held for Wake Forest grad who died in cycling accident,Cycling,2023-11-04,news_dataset
Gossip: Pulis to make Crouch first signing,Sports,https://www.bbc.com/sport,historical_timeline_sports
"College Football Power Rankings: Michigan jumps Ohio State, Oklahoma and Kentucky make major gains in top 25",Football,2023-10-03,news_dataset
Who Are The Richest Male Badminton Players In The World?,Badminton,2023-10-09,news_dataset
MMA star Jorge Masvidal eyes boxing match 'early next year' - ESPN,MMA,2023-11-01,news_dataset
"Jake Paul, 26, will return to boxing ring on Dec. 15 - ESPN",Boxing,2023-10-30,news_dataset
"German Grand Prix dropped from F1 calendar, with Brazil GP also in doubt",Sports,https://www.bbc.com/sport,historical_timeline_sports
Women's Basketball Single-Game Tickets on Sale Now - University ...,Athletics,2023-10-23,news_dataset
Stroll to miss Singapore Grand Prix following qualifying crash,Formula1,2023-09-29,news_dataset
Amy Purdy: A Trailblazer in Para Snowboarding,Snowboarding,2023-09-30,news_dataset
Paris derby as Racing 92 await arrival of 'superb' Kolisi | Latest ...,Rugby,2023-11-18,news_dataset
"Horse racing tips: Sunday selections from Newsboy for cards at Brighton, Worcester and Tipperary",Horse Racing,2023-09-24,news_dataset
Norwich bid for Inter's Ranocchia,Sports,https://www.bbc.com/sport,historical_timeline_sports
New low for Team India in New Zealand,Sports,https://timesofindia.indiatimes.com/sports,historical_timeline_sports
Vernon taekwondo athlete Finland bound for World Championships,Tae Kwon Do,2023-09-24,news_dataset
Madrid-based Fence raises €1.8 million to automate debt operations with blockchain management platform,Fencing,2023-11-25,news_dataset
"Colorado Ski Country USA Resorts Debut New Terrain, New Lifts ...",Snowboarding,2023-09-18,news_dataset
Tamil Nadu's 86-year-old athlete K Subramaniam clinches four golds at Asian Masters Athletics,Athletics,2023-11-18,news_dataset
All 10 Formula 1 teams to have F1 Academy drivers and liveries for the 2024 season,Formula1,2023-09-21,news_dataset
"EXCLUSIVE - Lionel Messi`s arrival in MLS has taken American football by storm, says MLS Executive VP",American Football,2023-10-17,news_dataset
Basketball at Asian Games 2023: How to watch the Philippines ...,Basketball,2023-10-05,news_dataset
"From Athlete to Ambassador, Daniela Silivas Inspires",Gymnastics,2023-10-01,news_dataset
Man impaled on fence in freak bus stop accident in Islington,Fencing,2023-11-25,news_dataset
Departing Carter hails 'ultimate' win,Sports,https://www.bbc.com/sport,historical_timeline_sports
Schedule announced for ICC U19 Men's Cricket World Cup Sri ...,Cricket,2023-10-13,news_dataset
Gymnastics-U.S. great Retton making 'remarkable' progress in ...,Gymnastics,2023-10-15,news_dataset
"Cricket World Cup preview | With a potent bowling unit and a brittle batting line-up, Sri Lanka has its task cut out",Cricket,2023-10-01,news_dataset
Everything You Need To Know About Para Snowboarding,Snowboarding,2023-09-29,news_dataset
Trump Organization might be forced out of two golf courses,Golf,2023-10-05,news_dataset
Yellowknife Gymnastics Club gears up for new season,Gymnastics,2023-09-18,news_dataset
"Who's that frog? A local high school tennis player, that's who ...",Tennis,2023-09-30,news_dataset
FSU basketball: Noles preparing for 2023-24 season,Basketball,2023-10-30,news_dataset
Bear Archery Season Begins This Weekend - ButlerRadio.com,Archery,2023-10-13,news_dataset
Watch rare footage of 2 mini mola swimming together off Canada's ...,Swimming,2023-11-26,news_dataset
Abdel Majid Bziouat/AFP/Getty Images,Sports,CNN,sports_politics_data
BCCI earned Rs 377.49 cr revenue from WPL,Cricket,2023-09-25,news_dataset
Swimming Queensland expresses concerns about control of sport in Australia,Swimming,2023-11-16,news_dataset
Snowshoe hiking and husky safaris: 4 sustainable alternatives to a ...,Skiing,2023-11-09,news_dataset
ಮಂಗಳೂರು ವಿವಿ ಮಟ್ಟದ ಟೇಬಲ್ ಟೆನ್ನಿಸ್ ಪಂದ್ಯಾಟ: ಎಂಜಿಎಂಗೆ ಪ್ರಶಸ್ತಿ,Table Tennis,2023-11-09,news_dataset
Highlights! Anderson Silva's son obliterates MMA personality with vicious KO | Misfits Boxing 9 - MMAmania.com,MMA,2023-09-24,news_dataset
Newcastle make Â£21m offer for Berahino,Sports,https://www.bbc.com/sport,historical_timeline_sports
Xander Schauffele and caddie rage at fan for breaking golf etiquette at Ryder Cup...,Golf,2023-09-29,news_dataset
AROUND THE HORN: Gaylord hosting archery event; Papallo ...,Archery,2023-10-17,news_dataset
'Just an embarrassment:' Major League Baseball managers are ...,Baseball,2023-10-17,news_dataset
Auburn football's Dr. James Andrews: 'I cherish the memories',Football,2023-11-10,news_dataset
Snowboard Community Debates Controversial Take From an ...,Snowboarding,2023-11-09,news_dataset
ഇൻട്ര ക്ലബ് ബാഡ്മിന്റൺ ടൂർണമെൻറ്: റഈദ് ബി ടീം ജേതാക്കൾ | Madhyamam,Badminton,2023-09-27,news_dataset
"Arizona high school football roundup: Pinnacle, Highland, Hamilton ...",Football,2023-09-30,news_dataset
Nebraska volleyball sets world record for women's sports attendance - ESPN,Volleyball,2023-09-24,news_dataset
Horse Racing Ireland Sustainability,Horse Racing,2023-09-22,news_dataset
Simone Biles Says She Is 'Speechless' and 'Honored' at Having 5th ...,Gymnastics,2023-10-17,news_dataset
G2 Esports beat Fnatic to win LEC Season Finals,Esports,2023-09-15,news_dataset
Suge D Becomes The Pan-Afrikan World Diaspora Wrestling ...,Wrestling,2023-10-16,news_dataset
NHL starting goalies tonight: Projected starters for your fantasy hockey team feat. Filip Gustavsson | November 18,Ice Hockey,2023-11-18,news_dataset
First Tahoe skiers of the season hit the slopes at Mt. Rose,Skiing,2023-11-11,news_dataset
"Vishnu, Vaidehee enter quarterfinals of 28th National Tennis",Tennis,2023-10-04,news_dataset
"Ambareesh, actor turned-politician, shifted to Singapore",Sports,https://timesofindia.indiatimes.com/sports,historical_timeline_sports
Horse racing: Enabier shocks Jamari for Pune Derby crown,Horse Racing,2023-11-09,news_dataset
Where to Watch - Swimming World Cup 2023,Swimming,2023-10-11,news_dataset
Luisa Blanco Earns Olympic Berth as Part of Team Colombia ...,Gymnastics,2023-11-01,news_dataset
"World champion Rebeca Andrade, Brazil eye Paris 2024 ...",Gymnastics,2023-10-25,news_dataset
4 Stunning Photos That Capture the Breathtaking Beauty of ...,Snowboarding,2023-10-01,news_dataset
Van Gaal keen to exploit Man City form,Sports,https://www.bbc.com/sport,historical_timeline_sports
Volleyball Falls to Wesleyan in NESCAC Semifinals - Bowdoin ...,Volleyball,2023-11-11,news_dataset
NIL collective created to support FGCU student-athletes,Athletics,2023-09-21,news_dataset
'Rated R' Film by Ride Snowboards Premiering This Friday is a Must ...,Snowboarding,2023-10-08,news_dataset
Swimming with 'Sickie',Swimming,2023-11-16,news_dataset
Spectating Gran Turismo esports at Porsche Rennsport Reunion 7 ...,Esports,2023-10-05,news_dataset
Rams end the Bears’ magical run and the Patriots ease past the Texans to set up NFL’s final four,Sports,CNN,sports_politics_data
MLB Playoffs 2023: How this October delivered two Game 7s - ESPN,Baseball,2023-11-16,news_dataset
BADMINTON | Prannoy looking at a long-term association with the TNBA,Badminton,2023-11-18,news_dataset
Rwandan neurosurgeon shines at global Taekwondo training programme| The New Times,Tae Kwon Do,2023-11-10,news_dataset
A Curtain Call for Racing Season in Upstate New York,Horse Racing,2023-10-01,news_dataset
UFC parts ways with former flyweight title contender Taila Santos,MMA,2023-11-09,news_dataset
From Haileybury To Happy Valley: Punter Riley Thompson's ...,American Football,2023-11-09,news_dataset
Asian Games 2023: What is the difference between Soft Tennis and Lawn Tennis?,Tennis,2023-10-11,news_dataset
Forest Dept Proposes Fencing Of Vulnerable Villages In Odisha After Leopard Mauls 7-Yr-Old To Death,Fencing,2023-11-03,news_dataset
Community Tennis Day to kick off Summer of Tennis,Tennis,2023-10-06,news_dataset
Liverpool offers to host 2022 Commonwealth Games,Sports,https://www.bbc.com/sport,historical_timeline_sports
"Novak Djokovic, Coco Gauff named most marketable tennis players ...",Tennis,2023-11-08,news_dataset
India vs Saudi Arabia Live | Asian Games Football RO16,Football,2023-09-29,news_dataset
Singapore Open 2023 badminton: PV Sindhu loses in opening round,Badminton,2023-09-30,news_dataset
Nutritionist opportunity in professional cycling,Cycling,2023-09-29,news_dataset
"KBL splashes Sh15m for Elgon Cup, Safari Sevens",Rugby,2023-11-08,news_dataset
How Bangladesh became a shadow of themselves at the World Cup,Cricket,2023-11-01,news_dataset
LIV Golf chairman participating in DP World Tour event pro-am - ESPN,Golf,2023-10-13,news_dataset
Wild men's ice hockey opening weekend shakes up new Power 5 rankings,Ice Hockey,2023-11-03,news_dataset
"St Aloysius ITI Alumni Association, Real Estate Group hold volleyball, throwball tourney",Volleyball,2023-10-30,news_dataset
Watch Mason Ho and Sheldon Paishon Surf Perfect Barrels on ...,Surfing,2023-11-25,news_dataset
"'More fun, less intimidating' - How Angry Pablo is doing cycling ...",Cycling,2023-10-15,news_dataset
Why executives at Esports Business Summit are (still) bullish on ...,Esports,2023-11-07,news_dataset
Pro Surfer Jacob 'Zeke' Szekely Beat Up by Local Kids in Viral Video,Surfing,2023-10-30,news_dataset
U.S. Ski & Snowboard Announces United Airlines as Official Airline ...,Snowboarding,2023-09-24,news_dataset
"A great season, greater memories: Shelter Island volleyball team ...",Volleyball,2023-11-14,news_dataset
Are there national teams in American football?,American Football,2023-10-31,news_dataset
Popularity of kids' baseball is exploding in Quebec as girls take up the sport,Baseball,2023-09-19,news_dataset
Coach Watchorn - Women's Ice Hockey / UNH Postgame Interview ...,Ice Hockey,2023-11-14,news_dataset
Silverware for South Dublin Taekwondo at Scottish Open,Tae Kwon Do,2023-10-09,news_dataset
Hong Kong Open 2023 badminton: Lakshya Sen withdraws ...,Badminton,2023-09-25,news_dataset
Shotgun deer hunting season begins Friday with warning about tree ...,Archery,2023-11-18,news_dataset
Meta CEO Mark Zuckerberg shows his MMA skills in the middle of the sea! Watch video,MMA,2023-09-15,news_dataset
Hamza bags Asian Taekwondo silver for Pakistan,Tae Kwon Do,2023-11-18,news_dataset
“Great Form”: Horse Racing World Gets Inside Look at Al Husn's ...,Horse Racing,2023-09-29,news_dataset
Flag football: The NFL's future from the USA to Vietnam,American Football,2023-10-09,news_dataset
"Artistic Gymnastics: With a love of the sport still burning, Ellie Black ...",Gymnastics,2023-09-29,news_dataset
Below Zero Wrestling coming to Jamestown on Nov. 4.,Wrestling,2023-10-19,news_dataset
Bear named CHA Defender of the Week - Rochester Institute of ...,Athletics,2023-10-31,news_dataset
WWE Hall Of Famer Hulk Hogan On His Professional Wrestling Mt ...,Wrestling,2023-10-09,news_dataset
Why new flexi-floor suspicions have kicked off in Formula 1,Formula1,2023-09-27,news_dataset
World Girls’ Ice Hockey Weekend returns,Ice Hockey,2023-11-07,news_dataset
Lisa's ambitions? Home Olympics the perfect 'time to feel ...,Archery,2023-11-04,news_dataset
Four to be inducted into National Wrestling Hall of Fame,Wrestling,2023-11-08,news_dataset
NFL: Damar Hamlin cleared to play again after cardiac arrest,American Football,2023-10-04,news_dataset
MLBB: Onic Esports backs out of Jakarta-hosted MPL Invitational,Esports,2023-10-19,news_dataset
सीबीएसई राष्ट्रीय तीरंदाजी प्रतियोगिता आज से,Archery,2023-11-04,news_dataset
How snowboard boots should fit when you buy them,Snowboarding,2023-10-25,news_dataset
Mount Maunganui train death: Pedestrian maze and fencing to be ...,Fencing,2023-10-15,news_dataset
Khaps in Haryana distance themselves from wrestling selection controversy,Wrestling,2023-10-04,news_dataset
World Boxing to hold inaugural Congress in Frankfurt in November,Boxing,2023-10-05,news_dataset
"College football Week 11 preview: Key games, keys to each - ESPN",Football,2023-11-09,news_dataset
Edge Rumored for AEW: Fans Pitch Potential New Wrestling Name ...,Wrestling,2023-09-30,news_dataset
Naomi Osaka Makes U.S. Open Return. But Not for Tennis.,Tennis,2023-09-21,news_dataset
International Premier Tennis League,Sports,https://timesofindia.indiatimes.com/sports,historical_timeline_sports
UFC vet & former MMA champ talks toughest opponent: cancer,MMA,2023-10-14,news_dataset
"Michigan, Minnesota and Wisconsin Receive Three Stars Awards",Ice Hockey,2023-10-24,news_dataset
Mount Swim & Dive Challenges Messiah Marking First Time in ...,Swimming,2023-10-19,news_dataset
"Las Vegas Raiders vs. New York Jets: Date, kick-off time, stream info ...",American Football,2023-11-08,news_dataset
